URL_ID,URL,Positive Score,Negative Score,Polarity Score,Subjectivity Score,Avg Sentence Length,Percentage of Complex Words,Fog Index,Avg Number of Words per Sentence,Complex Word Count,Word Count,Syllables per Word,Personal Pronouns,Avg Word Length
10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,55.0,23.0,0.4102564049967128,0.0763956904246859,21.7625,0.4369747899159664,8.879789915966386,21.7625,380.0,1021.0,2.333986287952987,57.0,6.514201762977473
10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,52.0,23.0,0.3866666615111112,0.10653409075776407,23.51851851851852,0.4474820143884892,9.586400213162802,23.51851851851852,267.0,704.0,2.3394886363636362,66.0,6.4928977272727275
11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,26.0,12.0,0.36842104293628836,0.09004739315154646,17.0,0.44038929440389296,6.976155717761557,17.0,143.0,422.0,2.3412322274881516,21.0,6.604265402843602
11668.0,https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,,,,,,,,,,,,,
12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,41.0,13.0,0.5185185089163239,0.12826603294948685,20.742857142857144,0.44487179487179485,8.475091575091575,20.742857142857144,145.0,421.0,2.116389548693587,41.0,6.0
12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,76.0,38.0,0.33333333040935675,0.09047619040438397,25.95294117647059,0.45071609098567816,10.561462906982507,25.95294117647059,507.0,1260.0,2.3984126984126983,72.0,6.432539682539683
13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,55.0,58.0,-0.02654867233142768,0.09691252135770795,19.32323232323232,0.45776566757493187,7.912399196322902,19.32323232323232,436.0,1166.0,2.2770154373927958,141.0,6.345626072041166
13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,44.0,19.0,0.3968253905265811,0.09025787952685117,22.09259259259259,0.5120192307692307,9.04184472934473,22.09259259259259,344.0,698.0,2.660458452722063,34.0,7.223495702005731
13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,33.0,24.0,0.1578947340720222,0.0721518986428457,17.51388888888889,0.4249271137026239,7.175526401036605,17.51388888888889,284.0,790.0,2.2835443037974685,22.0,6.188607594936709
14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,66.0,23.0,0.4831460619871229,0.10433763176513759,22.493333333333332,0.4217215482380127,9.166021952628538,22.493333333333332,342.0,853.0,2.4325908558030482,82.0,6.695193434935522
14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,64.0,21.0,0.5058823469896194,0.09433962253680397,19.6125,0.44457617071724953,8.0228304682869,19.6125,386.0,901.0,2.448390677025527,46.0,6.739178690344062
15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,27.0,0.0,0.9999999629629643,0.08766233737771968,24.142857142857142,0.4818181818181818,9.84987012987013,24.142857142857142,151.0,308.0,2.659090909090909,13.0,7.207792207792208
15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,102.0,39.0,0.44680850746944323,0.14857744979075085,257.42857142857144,0.4353379457158063,103.1455637497149,257.42857142857144,399.0,949.0,2.3466807165437302,74.0,6.324552160168598
16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,24.0,0.0,0.999999958333335,0.05647058810242215,17.25,0.4824120603015075,7.092964824120603,17.25,206.0,425.0,2.538823529411765,26.0,7.014117647058823
16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,15.0,6.0,0.4285714081632663,0.050970873662692054,17.95,0.47058823529411764,7.368235294117646,17.95,204.0,412.0,2.621359223300971,9.0,7.587378640776699
17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,2.0,3.0,-0.199999960000008,0.048543688849090404,27.5,0.45054945054945056,11.18021978021978,27.5,46.0,103.0,2.4271844660194173,4.0,7.12621359223301
17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,,,,,,,,,,,,,
18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,35.0,67.0,-0.3137254871203384,0.1268656714839979,24.719298245614034,0.47753185781354796,10.078732041371033,24.719298245614034,344.0,804.0,2.425373134328358,25.0,6.705223880597015
18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,21.0,15.0,0.16666666203703717,0.0871670700068594,23.806451612903224,0.41507024265644954,9.68860874222387,23.806451612903224,160.0,413.0,2.3220338983050848,15.0,6.5641646489104115
19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,69.0,38.0,0.2897196234605643,0.10142180085173289,21.622222222222224,0.43096034400382227,8.821273026490418,21.622222222222224,397.0,1055.0,2.3393364928909954,59.0,6.381042654028436
19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,50.0,3.0,0.886792436098256,0.14058355400375716,15.627906976744185,0.4479315263908702,6.430335401254023,15.627906976744185,179.0,377.0,2.5013262599469495,18.0,6.952254641909814
19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,7.0,1.0,0.7499999062500118,0.03478260854442344,23.5625,0.5,9.625,23.5625,79.0,230.0,2.3086956521739133,16.0,6.1695652173913045
20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,22.0,7.0,0.5172413614744358,0.060924369619906785,23.735294117647058,0.44022988505747124,9.670209601081812,23.735294117647058,190.0,476.0,2.2605042016806722,29.0,6.2100840336134455
20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,14.0,8.0,0.27272726033057904,0.07719298218528778,23.65,0.46332046332046334,9.645328185328186,23.65,123.0,285.0,2.5298245614035086,6.0,6.817543859649123
21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,19.0,7.0,0.4615384437869829,0.12935323318729736,14.777777777777779,0.47129186602870815,6.099627857522595,14.777777777777779,89.0,201.0,2.5970149253731343,11.0,6.945273631840796
21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,6.0,0.0,0.9999998333333611,0.06315789407202217,17.666666666666668,0.49101796407185627,7.26307385229541,17.666666666666668,43.0,95.0,2.526315789473684,4.0,7.11578947368421
22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,27.0,33.0,-0.09999999833333337,0.1298701295890257,15.777777777777779,0.4217252396166134,6.479801206957757,15.777777777777779,142.0,462.0,2.1948051948051948,73.0,5.863636363636363
22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,11.0,2.0,0.6923076390532585,0.12871287001274387,20.11111111111111,0.5026455026455027,8.245502645502645,20.11111111111111,33.0,101.0,2.217821782178218,8.0,6.069306930693069
23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,37.0,10.0,0.5744680728836581,0.11244019111856414,17.846153846153847,0.5321477428180574,7.351320635588762,17.846153846153847,214.0,418.0,2.7200956937799043,17.0,7.27511961722488
23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,2.0,6.0,-0.4999999375000079,0.09999999875000001,18.571428571428573,0.3836477987421384,7.5820305480682855,18.571428571428573,26.0,80.0,2.0625,8.0,5.95
24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,9.0,25.0,-0.47058822145328766,0.17616580219603212,20.36842105263158,0.45792079207920794,8.330536737884314,20.36842105263158,69.0,193.0,2.2642487046632125,32.0,6.2072538860103625
24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,32.0,45.0,-0.1688311666385563,0.07707707699992285,23.958904109589042,0.46335078534031415,9.768901957971742,23.958904109589042,477.0,999.0,2.6576576576576576,56.0,7.24024024024024
25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,54.0,22.0,0.42105262603878124,0.081984897430437,25.47142857142857,0.4356060606060606,10.362813852813854,25.47142857142857,346.0,927.0,2.3516720604099244,53.0,6.3764832793959005
25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,46.0,25.0,0.2957746437214839,0.08198614309239476,21.5,0.4137720901889092,8.765508836075565,21.5,299.0,866.0,2.2551963048498846,50.0,6.20554272517321
25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,25.0,5.0,0.6666666444444451,0.07025761107668006,13.363636363636363,0.3340358271865121,5.47906887632915,13.363636363636363,170.0,427.0,2.2552693208430914,54.0,6.140515222482436
26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,49.0,8.0,0.7192982329947679,0.0788381741648158,25.43859649122807,0.36631183469004386,10.321963330367247,25.43859649122807,278.0,723.0,2.2489626556016598,71.0,6.106500691562932
26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,34.0,6.0,0.6999999825000005,0.16129032193028095,29.625,0.429126213592233,12.021650485436894,29.625,109.0,248.0,2.4153225806451615,26.0,6.157258064516129
27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,49.0,14.0,0.5555555467372135,0.06448311150001729,24.134328358208954,0.4494833524684271,9.833524684270953,24.134328358208954,422.0,977.0,2.4513817809621288,27.0,6.595701125895599
27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,33.0,66.0,-0.33333332996633,0.17491166046835396,14.797101449275363,0.4422735346358792,6.095749993564497,14.797101449275363,200.0,566.0,2.243816254416961,88.0,6.056537102473499
28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,59.0,21.0,0.4749999940625001,0.13179571642208285,16.22222222222222,0.3688458434221146,6.636427226257735,16.22222222222222,167.0,607.0,2.098846787479407,92.0,5.909390444810544
28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,18.0,24.0,-0.1428571394557824,0.06988352733796419,22.630434782608695,0.4249084249084249,9.222137283006848,22.630434782608695,168.0,601.0,2.0232945091514143,16.0,6.044925124792013
29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,28.0,21.0,0.14285713994169102,0.07608695640359169,16.53731343283582,0.46443514644351463,6.800699431711734,16.53731343283582,279.0,644.0,2.481366459627329,34.0,6.885093167701863
29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,33.0,70.0,-0.359223297483269,0.1766723839165139,16.123076923076923,0.4453125,6.627355769230769,16.123076923076923,211.0,583.0,2.2435677530017153,88.0,6.0771869639794165
30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,26.0,8.0,0.5294117491349486,0.0883116880823073,20.696969696969695,0.39509536784741145,8.436826025926843,20.696969696969695,140.0,385.0,2.192207792207792,20.0,6.218181818181818
30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,9.0,6.0,0.19999998666666757,0.09316770128467267,28.1,0.4482758620689655,11.419310344827586,28.1,59.0,161.0,2.347826086956522,7.0,6.552795031055901
31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,26.0,17.0,0.20930232071389954,0.098398169111217,32.47826086956522,0.4775561097256858,13.182326791716362,32.47826086956522,176.0,437.0,2.4439359267734555,11.0,6.97025171624714
31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,28.0,30.0,-0.03448275802615935,0.08262108250338877,21.54385964912281,0.4604966139954853,8.801742505247317,21.54385964912281,289.0,702.0,2.339031339031339,31.0,6.628205128205129
31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,19.0,11.0,0.26666665777777804,0.012853470431510939,14.044534412955466,0.38128383604021654,5.770327299598273,14.044534412955466,614.0,2334.0,1.983718937446444,24.0,5.934447300771208
32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,38.0,45.0,-0.08433734838147773,0.08609958497292575,21.79268292682927,0.4737406216505895,8.906569419391943,21.79268292682927,382.0,964.0,2.391078838174274,54.0,6.679460580912863
32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,28.0,61.0,-0.370786512687792,0.09488272910993313,24.78688524590164,0.497539975399754,10.113770088520559,24.78688524590164,472.0,938.0,2.5543710021321964,14.0,6.9872068230277184
33372.6,https://insights.blackcoffer.com/human-rights-outlook/,4.0,1.0,0.599999880000024,0.06849314974666919,21.333333333333332,0.44370860927152317,8.710816777041943,21.333333333333332,25.0,73.0,2.2465753424657535,11.0,6.315068493150685
33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,38.0,4.0,0.8095237902494337,0.08219178066107284,23.61111111111111,0.4605128205128205,9.628649572649573,23.61111111111111,192.0,511.0,2.213307240704501,41.0,6.007827788649706
34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,45.0,33.0,0.1538461518737673,0.07862903217880138,16.34188034188034,0.41321897073662966,6.702039725046788,16.34188034188034,379.0,992.0,2.3346774193548385,51.0,6.475806451612903
34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,49.0,14.0,0.5555555467372135,0.06158357765241097,19.976470588235294,0.43333333333333335,8.163921568627451,19.976470588235294,415.0,1023.0,2.2903225806451615,71.0,6.3157380254154445
35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,35.0,30.0,0.07692307573964499,0.10450160754903279,23.434782608695652,0.4306759098786828,9.546183407429735,23.434782608695652,239.0,622.0,2.35048231511254,36.0,6.511254019292605
35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,17.0,41.0,-0.41379309631391215,0.05487227998592972,23.863013698630137,0.45871559633027525,9.728691717984166,23.863013698630137,415.0,1057.0,2.3954588457899715,9.0,6.8240302743614
36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,19.0,40.0,-0.3559321973570814,0.10630630611476341,20.375,0.4601344860710855,8.334053794428433,20.375,217.0,555.0,2.3927927927927928,26.0,6.648648648648648
36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,42.0,44.0,-0.023255813683071936,0.1295180720940993,17.774647887323944,0.43051359516616317,7.2820645929960435,17.774647887323944,266.0,664.0,2.3463855421686746,51.0,6.341867469879518
37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,28.0,26.0,0.037037036351165994,0.08681672011765801,31.055555555555557,0.4548611111111111,12.604166666666668,31.055555555555557,261.0,622.0,2.405144694533762,38.0,6.530546623794212
37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,16.0,32.0,-0.3333333263888891,0.061538461459566075,18.540983606557376,0.4276578737010392,7.587456592103367,18.540983606557376,304.0,780.0,2.3884615384615384,9.0,6.766666666666667
37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,5.0,3.0,0.24999996875000394,0.07920792000784238,21.625,0.41919191919191917,8.817676767676769,21.625,32.0,101.0,2.1683168316831685,11.0,5.97029702970297
38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,29.0,44.0,-0.20547944924000755,0.11335403709106516,19.859649122807017,0.4253731343283582,8.11400890285415,19.859649122807017,218.0,644.0,2.217391304347826,67.0,6.201863354037267
38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,11.0,24.0,-0.37142856081632686,0.08997429282782958,19.03030303030303,0.44250363901018924,7.789122667725289,19.03030303030303,129.0,389.0,2.2262210796915167,15.0,6.390745501285347
39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,30.0,52.0,-0.26829267965496734,0.12094395262397648,22.235294117647058,0.4794979079497908,9.085916810238741,22.235294117647058,279.0,678.0,2.4646017699115044,6.0,6.880530973451328
39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,30.0,34.0,-0.062499999023437516,0.1194029848518601,28.789473684210527,0.39761092150170646,11.674833842284894,28.789473684210527,219.0,536.0,2.3208955223880596,45.0,6.382462686567164
40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,1.0,0.0,0.9999990000010001,0.010989010868252628,31.5,0.44516129032258067,12.778064516129033,31.5,35.0,91.0,2.1758241758241756,2.0,6.7032967032967035
40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,21.0,3.0,0.7499999687500013,0.07317073148423557,18.79310344827586,0.44082332761578047,7.693570710356657,18.79310344827586,90.0,328.0,2.082317073170732,11.0,5.987804878048781
41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,33.0,51.0,-0.2142857117346939,0.15584415555502013,28.625,0.4707631318136769,11.638305252725472,28.625,230.0,539.0,2.406307977736549,12.0,6.812615955473098
41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,31.0,21.0,0.19230768860946754,0.14730878145238305,24.3,0.380764163372859,9.872305665349145,24.3,90.0,353.0,2.0141643059490084,57.0,5.643059490084986
42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,8.0,34.0,-0.6190476043083905,0.06741573022886721,21.20408163265306,0.4669683257918552,8.668419983377966,21.20408163265306,243.0,623.0,2.3290529695024076,5.0,6.823434991974318
42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,20.0,27.0,-0.14893616704391135,0.08216783202418211,20.568627450980394,0.5053859964093357,8.429605378955891,20.568627450980394,243.0,572.0,2.5104895104895104,24.0,7.071678321678322
43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,30.0,47.0,-0.2207792179119582,0.12319999980288,20.52,0.45977011494252873,8.391908045977011,20.52,265.0,625.0,2.4192,16.0,6.8624
43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,19.0,21.0,-0.04999999875000003,0.08368200819313387,24.0,0.44649021864211735,9.778596087456847,24.0,184.0,478.0,2.307531380753138,19.0,6.464435146443515
43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,46.0,45.0,0.010989010868252628,0.10066371670280562,21.986301369863014,0.42083578575632724,8.962854862247736,21.986301369863014,321.0,904.0,2.2378318584070795,36.0,6.268805309734513
44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,20.0,38.0,-0.31034482223543414,0.06035379806414797,21.718309859154928,0.45235148514851486,8.868264537721378,21.718309859154928,378.0,961.0,2.3090530697190426,18.0,6.441207075962539
44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,27.0,25.0,0.03846153772189351,0.10721649462429589,36.916666666666664,0.40022172949002216,14.926755358462675,36.916666666666664,103.0,485.0,1.9010309278350515,64.0,5.350515463917525
45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,40.0,62.0,-0.21568627239523264,0.09817131848106705,25.91176470588235,0.45084566596194503,10.54504414873772,25.91176470588235,415.0,1039.0,2.3878729547641964,28.0,6.759384023099134
45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,46.0,51.0,-0.051546391221171224,0.1445603574596716,17.06578947368421,0.41280353200883,6.991437202277216,17.06578947368421,224.0,671.0,2.1847988077496274,59.0,5.897168405365127
46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,8.0,14.0,-0.27272726033057904,0.10679611598642662,17.894736842105264,0.44972067039106145,7.337783004998531,17.894736842105264,85.0,206.0,2.4563106796116503,4.0,7.135922330097087
46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,45.0,86.0,-0.3129770968475031,0.09424460424874488,23.33684210526316,0.4405772495755518,9.510967741935485,23.33684210526316,476.0,1390.0,2.246043165467626,25.0,6.493525179856115
47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,52.0,60.0,-0.07142857079081634,0.13810110957077545,26.11111111111111,0.39905826957033547,10.604067752272579,26.11111111111111,263.0,811.0,2.133168927250308,92.0,5.796547472256473
47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,45.0,64.0,-0.17431192500631262,0.1029272897989355,17.649484536082475,0.4325313807531381,7.232806366734245,17.649484536082475,377.0,1059.0,2.2162417374881964,47.0,6.19452313503305
48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,52.0,78.0,-0.1999999984615385,0.12392754992952568,22.38961038961039,0.46524896265560167,9.141943740906397,22.38961038961039,429.0,1049.0,2.3517635843660627,40.0,6.630123927550048
48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,26.0,41.0,-0.22388059367342397,0.11204013359190614,18.74074074074074,0.41681574239713776,7.6630225932551514,18.74074074074074,225.0,598.0,2.289297658862876,21.0,6.369565217391305
